timestamp,engine_id,mission_id,mission_phase,load_fraction,ambient_temperature_c,rpm,oil_temperature_c,coolant_temperature_c,oil_pressure_bar,manifold_pressure_bar,fuel_flow_kg_h,vibration_rms,exhaust_temperature_c,health_index,degradation_index,anomaly,fault_type,rul_hours,mission_duration_hours,mission_completion
2026-01-01 00:15:50,ENG-015,MISSION-015,takeoff,0.8853,27.996,4261.277,90.775,101.101,4.149,1.365,3.829,0.2689,655.739,0.9157,0.0843,0,normal,208.446,6.689,1
2026-01-01 00:16:00,ENG-015,MISSION-015,takeoff,0.8691,26.971,4304.518,93.496,96.622,4.1,1.382,3.579,0.2364,657.073,0.9615,0.0385,0,normal,203.675,4.206,1
2026-01-01 00:16:10,ENG-015,MISSION-015,takeoff,0.9205,27.472,4265.873,95.078,103.02,4.11,1.391,4.088,0.2926,672.087,0.9061,0.0939,0,normal,205.261,5.093,1
2026-01-01 00:16:20,ENG-015,MISSION-015,takeoff,0.9163,27.508,4366.902,92.493,99.478,4.069,1.403,3.848,0.2828,667.408,0.9338,0.0662,0,normal,202.714,4.465,1
2026-01-01 00:16:30,ENG-015,MISSION-015,takeoff,0.8495,30.73,4218.368,91.977,103.941,4.033,1.359,3.708,0.2888,657.408,0.9143,0.0857,0,normal,208.308,4.755,1
2026-01-01 00:16:40,ENG-015,MISSION-015,takeoff,0.8984,29.893,4315.643,93.684,98.666,3.989,1.348,4.019,0.3003,666.966,0.9111,0.0889,0,normal,205.791,4.19,0
2026-01-01 00:16:50,ENG-015,MISSION-015,takeoff,0.9057,30.188,4346.978,96.731,100.028,3.912,1.387,4.012,0.3226,667.745,0.8898,0.1102,0,normal,205.102,7.382,1
2026-01-01 00:17:00,ENG-015,MISSION-015,takeoff,0.907,29.196,4280.307,95.291,101.177,4.09,1.313,4.044,0.2733,668.21,0.9271,0.0729,0,normal,207.835,3.683,1
2026-01-01 00:17:10,ENG-015,MISSION-015,takeoff,0.9643,27.303,4483.417,99.429,103.925,3.796,1.376,4.205,0.2787,693.531,0.8909,0.1091,0,normal,203.749,7.734,1
2026-01-01 00:17:20,ENG-015,MISSION-015,takeoff,0.8569,30.631,4241.962,90.388,100.835,4.156,1.357,3.769,0.2964,653.207,0.92,0.08,0,normal,203.892,2.216,1
2026-01-01 00:17:30,ENG-015,MISSION-015,takeoff,0.8323,29.483,4168.842,88.477,96.374,4.052,1.347,3.748,0.2813,637.966,0.9043,0.0957,0,normal,200.977,4.691,0
2026-01-01 00:17:40,ENG-015,MISSION-015,takeoff,0.9451,30.301,4411.629,95.443,99.537,4.013,1.384,3.999,0.323,681.84,0.9248,0.0752,0,normal,206.6,5.173,1
2026-01-01 00:17:50,ENG-015,MISSION-015,takeoff,0.9103,29.878,4352.093,94.828,99.413,3.972,1.37,4.087,0.3354,675.176,0.9126,0.0874,0,normal,205.525,6.206,1
2026-01-01 00:18:00,ENG-015,MISSION-015,takeoff,0.863,30.887,4248.199,90.384,101.878,4.048,1.38,3.884,0.2394,661.917,0.9135,0.0865,0,normal,206.521,7.536,1
2026-01-01 00:18:10,ENG-015,MISSION-015,takeoff,0.8353,29.347,4161.036,90.88,98.575,4.217,1.313,3.677,0.3121,652.802,0.9194,0.0806,0,normal,200.568,3.495,1
2026-01-01 00:18:20,ENG-015,MISSION-015,takeoff,0.8818,29.041,4357.916,93.277,98.667,4.243,1.373,3.796,0.2985,660.268,0.9659,0.0341,0,normal,208.337,2.541,1
2026-01-01 00:18:30,ENG-015,MISSION-015,takeoff,0.8558,29.76,4258.02,93.627,100.34,4.007,1.318,3.757,0.2588,663.19,0.9158,0.0842,0,normal,206.896,7.738,1
2026-01-01 00:18:40,ENG-015,MISSION-015,takeoff,0.9537,29.35,4370.796,94.163,100.429,4.191,1.431,4.016,0.2558,698.847,0.9221,0.0779,0,normal,206.904,3.542,1
2026-01-01 00:18:50,ENG-015,MISSION-015,takeoff,0.8649,32.021,4233.693,93.976,97.189,3.924,1.328,3.812,0.2599,653.899,0.9352,0.0648,0,normal,202.957,2.481,1
2026-01-01 00:19:00,ENG-015,MISSION-015,takeoff,0.9444,28.809,4428.261,96.531,100.033,3.995,1.41,3.956,0.2895,683.081,0.9445,0.0555,0,normal,205.382,4.401,1
2026-01-01 00:19:10,ENG-015,MISSION-015,takeoff,0.9129,30.826,4306.857,97.945,103.293,3.859,1.407,3.949,0.3219,672.385,0.9002,0.0998,0,normal,203.662,5.622,1
2026-01-01 00:19:20,ENG-015,MISSION-015,takeoff,0.8366,31.526,4234.696,91.28,97.221,4.272,1.319,3.691,0.2996,661.213,0.937,0.063,0,normal,208.445,6.346,1
2026-01-01 00:19:30,ENG-015,MISSION-015,takeoff,0.9404,28.988,4349.991,94.926,102.592,3.807,1.44,4.125,0.3242,676.353,0.9296,0.0704,0,normal,203.431,2.545,1
2026-01-01 00:19:40,ENG-015,MISSION-015,takeoff,0.8738,28.122,4263.857,92.052,99.09,3.992,1.421,3.869,0.2471,647.496,0.943,0.057,0,normal,203.942,2.68,1
2026-01-01 00:19:50,ENG-015,MISSION-015,takeoff,0.8062,29.719,4139.641,88.724,95.699,3.971,1.31,3.67,0.2949,638.391,0.8932,0.1068,0,normal,202.034,2.96,1
2026-01-01 00:20:00,ENG-015,MISSION-015,takeoff,0.9125,30.977,4369.529,91.814,102.912,3.928,1.414,3.902,0.275,681.993,0.9172,0.0828,0,normal,202.219,4.138,1
2026-01-01 00:20:10,ENG-015,MISSION-015,takeoff,0.8381,31.657,4197.416,90.529,99.673,4.102,1.332,3.531,0.2269,667.526,0.9282,0.0718,0,normal,202.324,2.138,1
2026-01-01 00:20:20,ENG-015,MISSION-015,takeoff,0.8865,33.019,4248.969,93.13,100.97,4.208,1.356,3.664,0.3096,658.731,0.9321,0.0679,0,normal,202.593,5.828,1
2026-01-01 00:20:30,ENG-015,MISSION-015,takeoff,0.8925,30.709,4361.245,94.492,98.816,4.075,1.349,4.005,0.2637,683.97,0.9159,0.0841,0,normal,203.143,3.3,1
2026-01-01 00:20:40,ENG-015,MISSION-015,takeoff,0.8228,31.932,4206.668,90.901,98.037,4.246,1.329,3.75,0.2975,653.578,0.9221,0.0779,0,normal,200.653,2.499,1
2026-01-01 00:20:50,ENG-015,MISSION-015,takeoff,0.9173,29.79,4351.044,96.273,101.638,4.169,1.409,4.003,0.2894,680.838,0.9404,0.0596,0,normal,199.166,5.658,1
2026-01-01 00:21:00,ENG-015,MISSION-015,takeoff,0.8779,30.436,4223.169,92.503,98.244,4.071,1.365,3.98,0.2995,668.884,0.9017,0.0983,0,normal,200.892,2.462,1
2026-01-01 00:21:10,ENG-015,MISSION-015,takeoff,0.8353,30.577,4204.441,91.555,93.198,4.356,1.315,3.689,0.2387,649.678,0.9568,0.0432,0,normal,204.219,3.247,1
2026-01-01 00:21:20,ENG-015,MISSION-015,takeoff,0.8502,29.503,4233.512,91.238,96.898,4.218,1.335,3.721,0.3008,639.199,0.9391,0.0609,0,normal,204.995,5.742,1
2026-01-01 00:21:30,ENG-015,MISSION-015,takeoff,0.8589,29.153,4184.246,93.065,97.965,3.941,1.369,3.813,0.2657,654.721,0.9086,0.0914,0,normal,204.88,4.875,1
2026-01-01 00:21:40,ENG-015,MISSION-015,takeoff,0.911,29.191,4365.313,94.271,101.403,4.127,1.425,4.007,0.2614,686.121,0.8961,0.1039,0,normal,201.351,5.28,1
2026-01-01 00:21:50,ENG-015,MISSION-015,takeoff,0.854,31.807,4249.182,94.475,99.984,4.066,1.351,3.793,0.2703,654.652,0.9495,0.0505,0,normal,198.625,7.489,1
2026-01-01 00:22:00,ENG-015,MISSION-015,takeoff,0.882,31.84,4275.439,94.707,99.709,4.039,1.379,3.965,0.2783,659.492,0.9094,0.0906,0,normal,203.3,5.207,1
2026-01-01 00:22:10,ENG-015,MISSION-015,takeoff,0.8053,28.209,4118.077,86.726,95.805,4.063,1.345,3.733,0.2247,648.589,0.9197,0.0803,0,normal,199.575,6.345,0
2026-01-01 00:22:20,ENG-015,MISSION-015,takeoff,0.8817,30.312,4362.366,94.85,97.921,4.037,1.392,3.865,0.2918,663.113,0.9012,0.0988,0,normal,200.147,6.414,1
2026-01-01 00:22:30,ENG-015,MISSION-015,takeoff,0.9372,30.079,4409.578,94.487,99.148,4.011,1.401,3.868,0.333,692.9,0.9226,0.0774,0,normal,204.157,2.731,1
2026-01-01 00:22:40,ENG-015,MISSION-015,takeoff,0.899,30.448,4292.16,96.778,101.889,4.092,1.405,3.713,0.2938,662.373,0.9233,0.0767,0,normal,199.964,3.16,1
2026-01-01 00:22:50,ENG-015,MISSION-015,takeoff,0.8845,30.046,4208.978,95.262,101.456,4.137,1.382,4.04,0.2828,677.879,0.9028,0.0972,0,normal,200.004,3.612,1
2026-01-01 00:23:00,ENG-015,MISSION-015,takeoff,0.8633,29.784,4191.288,93.681,95.713,4.294,1.386,3.64,0.3045,663.646,0.8813,0.1187,0,normal,201.059,3.063,0
2026-01-01 00:23:10,ENG-015,MISSION-015,takeoff,0.8131,30.227,4168.033,90.165,98.82,4.239,1.31,3.518,0.2258,645.937,0.9254,0.0746,0,normal,199.65,4.253,1
2026-01-01 00:23:20,ENG-015,MISSION-015,takeoff,0.8927,31.089,4330.625,93.727,100.776,4.111,1.403,3.862,0.2685,667.77,0.9163,0.0837,0,normal,203.33,2.25,1
2026-01-01 00:23:30,ENG-015,MISSION-015,takeoff,0.8512,30.477,4223.767,92.683,101.556,4.132,1.349,3.768,0.2776,648.063,0.9109,0.0891,0,normal,202.411,4.038,1
2026-01-01 00:23:40,ENG-015,MISSION-015,takeoff,0.9229,31.619,4348.771,93.28,102.908,4.1,1.403,4.026,0.2893,679.353,0.8834,0.1166,0,normal,199.647,2.45,1
2026-01-01 00:23:50,ENG-015,MISSION-015,takeoff,0.9517,34.093,4396.616,96.343,101.941,4.031,1.435,3.888,0.2725,678.17,0.9166,0.0834,0,normal,199.835,7.189,1
2026-01-01 00:24:00,ENG-015,MISSION-015,takeoff,0.9451,30.397,4411.318,94.815,98.848,4.059,1.466,4.129,0.2888,686.426,0.9077,0.0923,0,normal,200.027,7.116,1
2026-01-01 00:24:10,ENG-015,MISSION-015,takeoff,0.9084,30.367,4278.436,94.3,103.351,3.803,1.404,4.007,0.2938,675.495,0.9086,0.0914,0,normal,195.905,2.69,1
2026-01-01 00:24:20,ENG-015,MISSION-015,takeoff,0.8831,30.939,4224.293,94.101,101.619,4.307,1.386,3.758,0.328,677.725,0.9026,0.0974,0,normal,200.73,3.059,1
2026-01-01 00:24:30,ENG-015,MISSION-015,takeoff,0.8767,31.182,4266.788,93.617,98.35,3.989,1.405,3.773,0.2619,660.53,0.9385,0.0615,0,normal,204.065,6.879,1
2026-01-01 00:24:40,ENG-015,MISSION-015,takeoff,0.9103,30.518,4314.835,94.682,103.144,3.825,1.378,4.033,0.3166,673.454,0.9026,0.0974,0,normal,199.024,4.977,1
2026-01-01 00:24:50,ENG-015,MISSION-015,takeoff,0.8506,32.197,4189.1,92.656,100.815,4.223,1.398,3.672,0.2756,657.876,0.932,0.068,0,normal,201.669,5.252,1
2026-01-01 00:25:00,ENG-015,MISSION-015,climb,0.8305,34.071,4251.495,87.984,100.866,4.207,1.282,3.543,0.2854,655.647,0.9441,0.0559,0,normal,194.216,2.376,1
2026-01-01 00:25:10,ENG-015,MISSION-015,climb,0.8039,30.326,4187.612,90.512,96.273,3.996,1.307,3.733,0.3155,645.941,0.9085,0.0915,0,normal,194.13,3.493,1
2026-01-01 00:25:20,ENG-015,MISSION-015,climb,0.836,28.621,4136.193,91.277,97.878,4.062,1.334,3.796,0.2793,642.31,0.9074,0.0926,0,normal,200.496,6.194,1
2026-01-01 00:25:30,ENG-015,MISSION-015,climb,0.8518,32.084,4214.965,93.298,98.273,4.219,1.376,3.783,0.2628,663.949,0.8993,0.1007,0,normal,196.387,5.329,1
2026-01-01 00:25:40,ENG-015,MISSION-015,climb,0.8101,31.08,4123.367,90.759,96.772,4.027,1.284,3.535,0.2486,644.23,0.8999,0.1001,0,normal,197.201,5.817,1
2026-01-01 00:25:50,ENG-015,MISSION-015,climb,0.7441,32.808,4022.151,89.2,94.498,4.117,1.28,3.638,0.2532,631.628,0.906,0.094,0,normal,195.226,5.176,1
2026-01-01 00:26:00,ENG-015,MISSION-015,climb,0.7538,33.641,3986.002,88.17,95.336,4.397,1.294,3.62,0.2854,626.624,0.894,0.106,0,normal,198.451,3.949,1
2026-01-01 00:26:10,ENG-015,MISSION-015,climb,0.8283,31.426,4192.625,88.39,98.511,4.2,1.311,3.82,0.2253,649.804,0.903,0.097,0,normal,194.42,6.722,1
2026-01-01 00:26:20,ENG-015,MISSION-015,climb,0.8248,31.658,4195.559,91.272,96.472,4.275,1.324,3.638,0.308,650.231,0.8908,0.1092,0,normal,197.874,5.577,1
2026-01-01 00:26:30,ENG-015,MISSION-015,climb,0.7022,30.702,3901.516,86.157,93.848,4.196,1.237,3.555,0.3302,610.359,0.8885,0.1115,0,normal,197.817,2.052,1
2026-01-01 00:26:40,ENG-015,MISSION-015,climb,0.7378,30.852,4031.425,89.682,96.646,4.082,1.297,3.351,0.2456,642.126,0.8889,0.1111,0,normal,196.044,6.361,1
2026-01-01 00:26:50,ENG-015,MISSION-015,climb,0.8018,28.652,4150.509,90.754,95.008,4.091,1.301,3.467,0.2516,635.957,0.9046,0.0954,0,normal,194.169,3.315,1
2026-01-01 00:27:00,ENG-015,MISSION-015,climb,0.724,34.02,4005.789,86.533,96.792,4.489,1.266,3.287,0.24,633.825,0.9142,0.0858,0,normal,198.101,2.456,1
2026-01-01 00:27:10,ENG-015,MISSION-015,climb,0.7988,31.864,4111.016,89.346,96.971,4.357,1.34,3.811,0.2833,652.309,0.884,0.116,0,normal,193.015,5.554,1
2026-01-01 00:27:20,ENG-015,MISSION-015,climb,0.7437,31.196,4060.364,88.983,95.506,4.068,1.276,3.473,0.2257,624.78,0.907,0.093,0,normal,198.309,2.186,1
2026-01-01 00:27:30,ENG-015,MISSION-015,climb,0.803,30.398,4191.606,87.94,100.612,4.147,1.316,3.681,0.263,647.675,0.8826,0.1174,0,normal,194.412,7.994,1
2026-01-01 00:27:40,ENG-015,MISSION-015,climb,0.7217,32.397,3973.733,86.555,92.322,4.219,1.224,3.345,0.2216,618.303,0.9253,0.0747,0,normal,195.752,3.962,1
2026-01-01 00:27:50,ENG-015,MISSION-015,climb,0.7674,32.357,4005.121,87.377,95.832,4.262,1.296,3.503,0.2555,629.424,0.9079,0.0921,0,normal,193.218,6.977,1
2026-01-01 00:28:00,ENG-015,MISSION-015,climb,0.7901,33.809,4129.853,88.545,95.57,4.316,1.307,3.564,0.2848,635.342,0.8882,0.1118,0,normal,197.615,2.587,1
2026-01-01 00:28:10,ENG-015,MISSION-015,climb,0.7634,34.282,4105.265,91.366,98.771,4.1,1.273,3.353,0.2493,628.856,0.9161,0.0839,0,normal,193.936,2.111,1
2026-01-01 00:28:20,ENG-015,MISSION-015,climb,0.7927,31.474,4144.139,89.161,99.865,4.357,1.313,3.823,0.2703,645.555,0.914,0.086,0,normal,195.653,6.237,1
2026-01-01 00:28:30,ENG-015,MISSION-015,climb,0.8806,31.647,4255.144,91.797,98.809,4.112,1.396,3.947,0.2721,659.77,0.9264,0.0736,0,normal,196.356,3.576,1
2026-01-01 00:28:40,ENG-015,MISSION-015,climb,0.8537,30.988,4253.996,90.029,97.387,3.901,1.371,3.833,0.3048,658.814,0.9073,0.0927,0,normal,196.16,7.285,1
2026-01-01 00:28:50,ENG-015,MISSION-015,climb,0.7973,32.185,4085.239,91.573,97.07,4.325,1.292,3.553,0.261,652.822,0.8856,0.1144,0,normal,193.055,4.759,1
2026-01-01 00:29:00,ENG-015,MISSION-015,climb,0.7661,30.646,4146.101,90.396,96.593,4.183,1.273,3.413,0.2933,633.711,0.9094,0.0906,0,normal,195.444,3.591,1
2026-01-01 00:29:10,ENG-015,MISSION-015,climb,0.7456,33.74,4067.557,86.461,97.785,4.186,1.245,3.344,0.2521,643.37,0.9201,0.0799,0,normal,194.462,5.943,1
2026-01-01 00:29:20,ENG-015,MISSION-015,climb,0.7791,29.862,4104.221,89.517,96.665,4.218,1.244,3.513,0.3173,640.588,0.8887,0.1113,0,normal,194.327,3.689,1
2026-01-01 00:29:30,ENG-015,MISSION-015,climb,0.8059,32.714,4164.007,88.77,95.486,4.164,1.318,3.639,0.2143,636.218,0.9393,0.0607,0,normal,196.141,7.72,1
2026-01-01 00:29:40,ENG-015,MISSION-015,climb,0.7922,31.539,4135.695,92.123,97.357,4.079,1.36,3.722,0.3115,651.072,0.8921,0.1079,0,normal,191.99,4.554,1
2026-01-01 00:29:50,ENG-015,MISSION-015,climb,0.778,31.737,4080.033,91.093,99.3,4.307,1.266,3.689,0.2696,644.828,0.9042,0.0958,0,normal,194.146,5.69,1
2026-01-01 00:30:00,ENG-015,MISSION-015,climb,0.7833,32.291,4169.926,91.765,95.915,4.219,1.28,3.562,0.235,654.379,0.9167,0.0833,0,normal,190.754,7.961,1
2026-01-01 00:30:10,ENG-015,MISSION-015,climb,0.8218,30.228,4123.258,89.949,99.217,3.936,1.317,3.586,0.2518,652.397,0.8993,0.1007,0,normal,192.3,5.782,1
2026-01-01 00:30:20,ENG-015,MISSION-015,climb,0.7885,31.483,4143.005,89.264,93.798,4.447,1.297,3.782,0.2769,639.581,0.9178,0.0822,0,normal,190.462,5.16,1
2026-01-01 00:30:30,ENG-015,MISSION-015,climb,0.7973,31.646,4085.12,89.677,95.282,4.218,1.303,3.537,0.3315,639.817,0.8956,0.1044,0,normal,196.472,2.144,1
2026-01-01 00:30:40,ENG-015,MISSION-015,climb,0.7371,30.142,4011.21,86.688,94.941,4.238,1.275,3.611,0.2996,622.657,0.9043,0.0957,0,normal,193.596,2.797,1
2026-01-01 00:30:50,ENG-015,MISSION-015,climb,0.788,29.487,4029.772,89.527,97.034,4.142,1.357,3.635,0.2534,643.387,0.9015,0.0985,0,normal,191.443,4.676,0
2026-01-01 00:31:00,ENG-015,MISSION-015,climb,0.8519,31.919,4201.297,88.56,101.543,4.28,1.379,3.548,0.2894,649.145,0.8893,0.1107,0,normal,189.943,4.769,1
2026-01-01 00:31:10,ENG-015,MISSION-015,climb,0.7443,31.914,4072.132,87.388,95.634,4.297,1.289,3.499,0.2937,630.101,0.925,0.075,0,normal,189.001,2.048,1
2026-01-01 00:31:20,ENG-015,MISSION-015,climb,0.7688,31.201,4061.614,88.364,94.302,4.259,1.277,3.47,0.2141,635.435,0.9039,0.0961,0,normal,191.279,2.934,1
2026-01-01 00:31:30,ENG-015,MISSION-015,climb,0.7746,32.485,4084.035,89.012,94.954,4.214,1.288,3.467,0.2836,633.713,0.8813,0.1187,0,normal,195.612,7.075,1
2026-01-01 00:31:40,ENG-015,MISSION-015,climb,0.7644,33.038,4100.044,91.076,94.303,4.12,1.296,3.511,0.3065,638.362,0.893,0.107,0,normal,192.868,6.719,1
2026-01-01 00:31:50,ENG-015,MISSION-015,climb,0.7563,31.66,4084.208,89.431,97.587,4.244,1.326,3.404,0.2696,649.683,0.8989,0.1011,0,normal,193.703,6.864,1
2026-01-01 00:32:00,ENG-015,MISSION-015,climb,0.7234,31.527,3959.088,89.155,94.344,4.329,1.263,3.443,0.2744,633.518,0.8977,0.1023,0,normal,192.585,5.671,1
2026-01-01 00:32:10,ENG-015,MISSION-015,climb,0.7555,33.276,4029.577,88.168,95.436,4.193,1.265,3.389,0.285,638.394,0.9033,0.0967,0,normal,188.235,2.033,1
2026-01-01 00:32:20,ENG-015,MISSION-015,climb,0.745,30.569,4021.522,85.958,94.971,4.166,1.279,3.632,0.2928,635.548,0.9,0.1,0,normal,186.7,5.277,1
2026-01-01 00:32:30,ENG-015,MISSION-015,climb,0.8002,31.638,4107.914,92.299,96.844,4.048,1.332,3.596,0.2768,641.22,0.9117,0.0883,0,normal,188.056,2.564,1
2026-01-01 00:32:40,ENG-015,MISSION-015,climb,0.7796,32.844,4077.842,89.24,95.964,4.353,1.35,3.592,0.2398,643.492,0.9139,0.0861,0,normal,192.171,2.084,1
2026-01-01 00:32:50,ENG-015,MISSION-015,climb,0.7772,30.656,4137.395,87.894,94.978,4.095,1.323,3.598,0.3245,638.955,0.8998,0.1002,0,normal,191.084,6.692,1
2026-01-01 00:33:00,ENG-015,MISSION-015,climb,0.8626,32.664,4214.689,92.635,99.849,4.03,1.341,3.819,0.2949,664.49,0.9126,0.0874,0,normal,189.962,3.985,1
2026-01-01 00:33:10,ENG-015,MISSION-015,climb,0.8431,30.008,4271.494,89.569,95.829,4.22,1.283,3.864,0.3225,659.436,0.8873,0.1127,0,normal,190.735,2.243,1
2026-01-01 00:33:20,ENG-015,MISSION-015,climb,0.7592,31.311,4107.279,88.268,95.136,4.296,1.282,3.429,0.2866,628.225,0.8845,0.1155,0,normal,188.068,7.296,1
2026-01-01 00:33:30,ENG-015,MISSION-015,climb,0.8012,32.535,4184.115,90.913,101.763,3.968,1.322,3.577,0.3103,643.591,0.8831,0.1169,0,normal,190.335,3.729,1
2026-01-01 00:33:40,ENG-015,MISSION-015,climb,0.8023,32.969,4147.085,89.697,100.895,4.114,1.31,3.794,0.3222,638.055,0.8827,0.1173,0,normal,188.847,2.097,1
2026-01-01 00:33:50,ENG-015,MISSION-015,climb,0.7713,33.112,4076.832,87.41,95.04,4.204,1.267,3.482,0.2664,633.155,0.896,0.104,0,normal,187.984,3.919,1
2026-01-01 00:34:00,ENG-015,MISSION-015,climb,0.7773,32.537,4057.98,91.257,97.965,4.117,1.301,3.636,0.3613,641.354,0.8683,0.1317,0,normal,185.913,3.182,1
2026-01-01 00:34:10,ENG-015,MISSION-015,climb,0.8291,32.974,4120.44,91.578,97.258,4.207,1.288,3.862,0.3009,656.403,0.9063,0.0937,0,normal,186.566,5.084,1
2026-01-01 00:34:20,ENG-015,MISSION-015,climb,0.7925,32.256,4113.207,89.974,97.389,4.195,1.35,3.698,0.2591,638.55,0.9157,0.0843,0,normal,187.327,3.587,1
2026-01-01 00:34:30,ENG-015,MISSION-015,climb,0.7418,29.917,4084.055,87.153,97.948,4.19,1.292,3.365,0.2803,626.884,0.8884,0.1116,0,normal,188.827,6.712,1
2026-01-01 00:34:40,ENG-015,MISSION-015,climb,0.8353,30.181,4214.127,93.151,98.292,4.083,1.316,3.677,0.2922,665.698,0.8691,0.1309,0,normal,188.584,4.069,1
2026-01-01 00:34:50,ENG-015,MISSION-015,climb,0.8556,33.045,4225.586,89.349,97.934,3.997,1.349,3.824,0.2913,639.449,0.8818,0.1182,0,normal,189.246,4.72,1
2026-01-01 00:35:00,ENG-015,MISSION-015,climb,0.8152,33.655,4175.715,92.153,97.386,4.319,1.324,3.717,0.2426,645.435,0.9108,0.0892,0,normal,189.49,2.657,1
2026-01-01 00:35:10,ENG-015,MISSION-015,climb,0.7342,30.204,3978.914,86.145,95.213,4.173,1.297,3.466,0.2738,625.848,0.9109,0.0891,0,normal,188.679,3.316,1
2026-01-01 00:35:20,ENG-015,MISSION-015,climb,0.8222,32.489,4191.094,89.734,97.344,4.021,1.353,3.749,0.2728,652.406,0.8858,0.1142,0,normal,185.418,3.559,1
2026-01-01 00:35:30,ENG-015,MISSION-015,climb,0.7682,30.0,4080.928,90.091,96.561,4.329,1.286,3.49,0.2854,636.341,0.9041,0.0959,0,normal,190.719,5.096,1
2026-01-01 00:35:40,ENG-015,MISSION-015,climb,0.7977,32.249,4112.419,89.262,95.245,4.082,1.302,3.582,0.2574,652.1,0.902,0.098,0,normal,187.006,2.703,1
2026-01-01 00:35:50,ENG-015,MISSION-015,climb,0.7833,31.702,4130.28,94.484,96.36,4.035,1.285,3.557,0.346,638.592,0.8411,0.1589,0,normal,187.532,4.643,1
2026-01-01 00:36:00,ENG-015,MISSION-015,climb,0.7586,33.242,4065.795,89.15,96.514,4.049,1.306,3.438,0.3314,637.819,0.8776,0.1224,0,normal,191.324,2.785,1
2026-01-01 00:36:10,ENG-015,MISSION-015,climb,0.7725,34.389,4145.146,90.682,97.049,4.287,1.238,3.582,0.2972,634.524,0.8981,0.1019,0,normal,187.58,7.484,1
2026-01-01 00:36:20,ENG-015,MISSION-015,climb,0.76,33.721,4050.924,88.504,95.595,4.084,1.269,3.326,0.2566,636.077,0.8874,0.1126,0,normal,186.54,2.015,1
2026-01-01 00:36:30,ENG-015,MISSION-015,climb,0.7539,33.045,4045.487,91.03,97.482,4.121,1.251,3.446,0.3114,630.024,0.8866,0.1134,0,normal,186.015,2.932,1
2026-01-01 00:36:40,ENG-015,MISSION-015,climb,0.7936,31.811,4119.99,91.413,94.601,3.936,1.332,3.617,0.315,641.485,0.8829,0.1171,0,normal,187.611,2.501,1
2026-01-01 00:36:50,ENG-015,MISSION-015,climb,0.7575,31.046,4055.426,89.597,97.636,4.129,1.277,3.559,0.2742,632.015,0.8533,0.1467,0,normal,186.814,3.043,1
2026-01-01 00:37:00,ENG-015,MISSION-015,climb,0.7508,30.531,4070.334,88.801,95.736,4.199,1.3,3.444,0.2913,629.982,0.8679,0.1321,0,normal,184.865,5.491,1
2026-01-01 00:37:10,ENG-015,MISSION-015,climb,0.8013,33.132,4173.866,88.031,97.732,4.103,1.282,3.849,0.3426,642.777,0.8387,0.1613,0,normal,184.63,4.305,1
2026-01-01 00:37:20,ENG-015,MISSION-015,climb,0.7847,33.278,4075.744,91.813,95.846,4.177,1.354,3.435,0.2883,639.734,0.8817,0.1183,0,normal,189.274,4.192,1
2026-01-01 00:37:30,ENG-015,MISSION-015,climb,0.7522,30.064,4040.176,88.058,93.793,4.125,1.361,3.562,0.2661,624.85,0.9101,0.0899,0,normal,186.134,2.139,1
2026-01-01 00:37:40,ENG-015,MISSION-015,climb,0.726,30.856,4074.309,88.695,94.598,4.029,1.211,3.319,0.2438,625.848,0.9304,0.0696,0,normal,184.908,3.564,1
2026-01-01 00:37:50,ENG-015,MISSION-015,climb,0.7926,32.268,4139.122,90.803,97.288,4.35,1.317,3.452,0.2479,642.375,0.9034,0.0966,0,normal,189.381,6.918,1
2026-01-01 00:38:00,ENG-015,MISSION-015,climb,0.7856,31.286,4142.025,89.847,95.164,4.122,1.353,3.679,0.292,643.454,0.9059,0.0941,0,normal,188.612,5.091,1
2026-01-01 00:38:10,ENG-015,MISSION-015,climb,0.7253,34.187,4017.803,86.293,97.195,4.185,1.221,3.586,0.2751,623.492,0.867,0.133,0,normal,184.533,7.253,0
2026-01-01 00:38:20,ENG-015,MISSION-015,climb,0.8116,31.794,4120.609,93.807,97.031,4.053,1.281,3.743,0.3013,649.792,0.8627,0.1373,0,normal,190.057,5.074,1
2026-01-01 00:38:30,ENG-015,MISSION-015,climb,0.7735,32.219,4109.969,89.836,93.106,4.037,1.311,3.714,0.321,632.097,0.8937,0.1063,0,normal,182.703,6.135,1
2026-01-01 00:38:40,ENG-015,MISSION-015,climb,0.7709,33.024,4115.743,87.829,93.951,4.105,1.276,3.674,0.2799,645.808,0.8968,0.1032,0,normal,187.229,2.633,1
2026-01-01 00:38:50,ENG-015,MISSION-015,climb,0.7376,32.833,4009.282,88.247,97.597,4.019,1.293,3.447,0.2776,631.077,0.9023,0.0977,0,normal,184.911,2.522,0
2026-01-01 00:39:00,ENG-015,MISSION-015,climb,0.7877,32.895,4023.665,88.624,98.845,4.026,1.288,3.525,0.3173,660.199,0.8711,0.1289,0,normal,183.442,3.267,1
2026-01-01 00:39:10,ENG-015,MISSION-015,climb,0.8659,34.51,4309.312,91.97,98.517,4.231,1.359,3.619,0.2792,663.104,0.8985,0.1015,0,normal,184.911,2.453,1
2026-01-01 00:39:20,ENG-015,MISSION-015,climb,0.7649,32.007,4044.695,87.778,91.846,4.317,1.288,3.388,0.2683,641.087,0.875,0.125,0,normal,186.174,3.77,1
